,temp,datetime
0,18.375,2023-09-11 09:35:32
1,18.375,2023-09-11 09:35:37
2,18.375,2023-09-11 09:35:43
3,18.375,2023-09-11 09:35:48
4,18.375,2023-09-11 09:35:53
5,18.375,2023-09-11 09:35:59
6,18.375,2023-09-11 09:36:04
7,18.375,2023-09-11 09:36:09
8,18.375,2023-09-11 09:36:15
9,18.375,2023-09-11 09:36:20
10,18.375,2023-09-11 09:36:25
11,18.375,2023-09-11 09:36:31
12,18.375,2023-09-11 09:36:36
13,18.375,2023-09-11 09:36:41
14,18.375,2023-09-11 09:36:47
15,18.437,2023-09-11 09:36:52
16,18.437,2023-09-11 09:36:58
17,18.437,2023-09-11 09:37:03
18,18.437,2023-09-11 09:37:09
19,18.375,2023-09-11 09:37:14
20,18.437,2023-09-11 09:37:19
21,18.437,2023-09-11 09:37:25
22,18.437,2023-09-11 09:37:30
23,18.437,2023-09-11 09:37:35
24,18.437,2023-09-11 09:37:41
25,18.437,2023-09-11 09:37:46
26,18.437,2023-09-11 09:37:52
27,18.437,2023-09-11 09:37:57
28,18.437,2023-09-11 09:38:03
29,18.437,2023-09-11 09:38:08
30,18.437,2023-09-11 09:38:13
31,18.437,2023-09-11 09:38:19
32,18.437,2023-09-11 09:38:24
33,18.437,2023-09-11 09:38:30
34,18.437,2023-09-11 09:38:35
35,18.437,2023-09-11 09:38:41
36,18.437,2023-09-11 09:38:46
37,18.437,2023-09-11 09:38:51
38,18.437,2023-09-11 09:38:57
39,18.437,2023-09-11 09:39:02
40,18.437,2023-09-11 09:39:08
41,18.437,2023-09-11 09:39:13
42,18.437,2023-09-11 09:39:18
43,18.437,2023-09-11 09:39:24
44,18.437,2023-09-11 09:39:29
45,18.437,2023-09-11 09:39:35
46,18.5,2023-09-11 09:39:40
47,18.5,2023-09-11 09:39:46
48,18.437,2023-09-11 09:39:51
49,18.5,2023-09-11 09:39:57
50,18.5,2023-09-11 09:40:02
51,18.5,2023-09-11 09:40:08
52,18.5,2023-09-11 09:40:13
53,18.5,2023-09-11 09:40:18
54,18.5,2023-09-11 09:40:24
55,18.5,2023-09-11 09:40:29
56,18.5,2023-09-11 09:40:34
57,18.5,2023-09-11 09:40:40
58,18.5,2023-09-11 09:40:45
59,18.5,2023-09-11 09:40:51
60,18.5,2023-09-11 09:40:56
61,18.5,2023-09-11 09:41:02
62,18.5,2023-09-11 09:41:07
63,18.5,2023-09-11 09:41:13
64,18.5,2023-09-11 09:41:18
65,18.5,2023-09-11 09:41:23
66,18.5,2023-09-11 09:41:29
67,18.5,2023-09-11 09:41:34
68,18.5,2023-09-11 09:41:40
69,18.5,2023-09-11 09:41:45
70,18.5,2023-09-11 09:41:50
71,18.5,2023-09-11 09:41:56
72,18.5,2023-09-11 09:42:01
73,18.5,2023-09-11 09:42:07
74,18.5,2023-09-11 09:42:12
75,18.562,2023-09-11 09:42:17
76,18.5,2023-09-11 09:42:23
77,18.562,2023-09-11 09:42:28
78,18.562,2023-09-11 09:42:33
79,18.5,2023-09-11 09:42:39
80,18.562,2023-09-11 09:42:44
81,18.562,2023-09-11 09:42:49
82,18.562,2023-09-11 09:42:55
83,18.562,2023-09-11 09:43:00
84,18.562,2023-09-11 09:43:05
85,18.562,2023-09-11 09:43:11
86,18.562,2023-09-11 09:43:16
87,18.562,2023-09-11 09:43:22
88,18.562,2023-09-11 09:43:27
89,18.562,2023-09-11 09:43:32
90,18.562,2023-09-11 09:43:38
91,18.562,2023-09-11 09:43:43
92,18.562,2023-09-11 09:43:48
93,18.562,2023-09-11 09:43:54
94,18.562,2023-09-11 09:43:59
95,18.562,2023-09-11 09:44:04
96,18.562,2023-09-11 09:44:10
97,18.562,2023-09-11 09:44:15
98,18.562,2023-09-11 09:44:20
99,18.562,2023-09-11 09:44:26
100,18.562,2023-09-11 09:44:31
101,18.562,2023-09-11 09:44:36
102,18.562,2023-09-11 09:44:42
103,18.562,2023-09-11 09:44:47
104,18.562,2023-09-11 09:44:52
105,18.562,2023-09-11 09:44:58
106,18.562,2023-09-11 09:45:03
107,18.562,2023-09-11 09:45:09
108,18.562,2023-09-11 09:45:14
109,18.562,2023-09-11 09:45:19
110,18.562,2023-09-11 09:45:25
111,18.625,2023-09-11 09:45:30
112,18.562,2023-09-11 09:45:36
113,18.625,2023-09-11 09:45:41
114,18.625,2023-09-11 09:45:46
115,18.625,2023-09-11 09:45:52
116,18.625,2023-09-11 09:45:57
117,18.625,2023-09-11 09:46:02
118,18.562,2023-09-11 09:46:08
119,18.625,2023-09-11 09:46:13
120,18.625,2023-09-11 09:46:18
121,18.625,2023-09-11 09:46:24
122,18.625,2023-09-11 09:46:29
123,18.625,2023-09-11 09:46:35
124,18.625,2023-09-11 09:46:40
125,18.625,2023-09-11 09:46:45
126,18.625,2023-09-11 09:46:51
127,18.625,2023-09-11 09:46:56
128,18.625,2023-09-11 09:47:01
129,18.625,2023-09-11 09:47:07
130,18.625,2023-09-11 09:47:12
131,18.625,2023-09-11 09:47:17
132,18.625,2023-09-11 09:47:23
133,18.625,2023-09-11 09:47:28
134,18.625,2023-09-11 09:47:34
135,18.625,2023-09-11 09:47:39
136,18.625,2023-09-11 09:47:44
137,18.625,2023-09-11 09:47:50
138,18.625,2023-09-11 09:47:55
139,18.625,2023-09-11 09:48:00
140,18.625,2023-09-11 09:48:06
141,18.625,2023-09-11 09:48:11
142,18.625,2023-09-11 09:48:17
143,18.625,2023-09-11 09:48:22
144,18.625,2023-09-11 09:48:27
145,18.625,2023-09-11 09:48:33
146,18.625,2023-09-11 09:48:38
147,18.625,2023-09-11 09:48:44
148,18.625,2023-09-11 09:48:49
149,18.687,2023-09-11 09:48:54
150,18.625,2023-09-11 09:49:00
151,18.625,2023-09-11 09:49:05
152,18.625,2023-09-11 09:49:11
153,18.625,2023-09-11 09:49:16
154,18.625,2023-09-11 09:49:21
155,18.687,2023-09-11 09:49:27
156,18.625,2023-09-11 09:49:32
157,18.687,2023-09-11 09:49:38
158,18.687,2023-09-11 09:49:43
159,18.687,2023-09-11 09:49:49
160,18.687,2023-09-11 09:49:54
161,18.687,2023-09-11 09:49:59
162,18.687,2023-09-11 09:50:05
163,18.687,2023-09-11 09:50:10
164,18.687,2023-09-11 09:50:15
165,18.687,2023-09-11 09:50:21
166,18.687,2023-09-11 09:50:26
167,18.687,2023-09-11 09:50:32
168,18.687,2023-09-11 09:50:37
169,18.687,2023-09-11 09:50:42
170,18.687,2023-09-11 09:50:48
171,18.687,2023-09-11 09:50:53
172,18.687,2023-09-11 09:50:58
173,18.687,2023-09-11 09:51:04
174,18.687,2023-09-11 09:51:09
175,18.687,2023-09-11 09:51:14
176,18.687,2023-09-11 09:51:20
177,18.687,2023-09-11 09:51:25
178,18.687,2023-09-11 09:51:30
179,18.687,2023-09-11 09:51:36
180,18.687,2023-09-11 09:51:41
181,18.687,2023-09-11 09:51:47
182,18.75,2023-09-11 09:51:52
183,18.687,2023-09-11 09:51:57
184,18.75,2023-09-11 09:52:03
185,18.687,2023-09-11 09:52:08
186,18.687,2023-09-11 09:52:13
187,18.75,2023-09-11 09:52:19
188,18.75,2023-09-11 09:52:24
189,18.75,2023-09-11 09:52:30
190,18.75,2023-09-11 09:52:35
191,18.75,2023-09-11 09:52:40
192,18.75,2023-09-11 09:52:46
