,temp,datetime
0,19.0,2023-09-11 09:35:26
1,19.062,2023-09-11 09:35:31
2,19.062,2023-09-11 09:35:36
3,19.062,2023-09-11 09:35:42
4,19.062,2023-09-11 09:35:47
5,19.062,2023-09-11 09:35:53
6,19.062,2023-09-11 09:35:58
7,19.062,2023-09-11 09:36:03
8,19.062,2023-09-11 09:36:08
9,19.062,2023-09-11 09:36:14
10,19.125,2023-09-11 09:36:19
11,19.125,2023-09-11 09:36:24
12,19.125,2023-09-11 09:36:30
13,19.125,2023-09-11 09:36:35
14,19.125,2023-09-11 09:36:40
15,19.125,2023-09-11 09:36:46
16,19.125,2023-09-11 09:36:51
17,19.125,2023-09-11 09:36:57
18,19.125,2023-09-11 09:37:02
19,19.187,2023-09-11 09:37:08
20,19.187,2023-09-11 09:37:13
21,19.187,2023-09-11 09:37:19
22,19.187,2023-09-11 09:37:24
23,19.187,2023-09-11 09:37:29
24,19.187,2023-09-11 09:37:35
25,19.187,2023-09-11 09:37:40
26,19.187,2023-09-11 09:37:45
27,19.187,2023-09-11 09:37:51
28,19.187,2023-09-11 09:37:56
29,19.187,2023-09-11 09:38:02
30,19.187,2023-09-11 09:38:07
31,19.187,2023-09-11 09:38:13
32,19.187,2023-09-11 09:38:18
33,19.187,2023-09-11 09:38:23
34,19.187,2023-09-11 09:38:29
35,19.187,2023-09-11 09:38:34
36,19.187,2023-09-11 09:38:40
37,19.187,2023-09-11 09:38:45
38,19.187,2023-09-11 09:38:51
39,19.187,2023-09-11 09:38:56
40,19.187,2023-09-11 09:39:01
41,19.125,2023-09-11 09:39:07
42,19.125,2023-09-11 09:39:12
43,19.187,2023-09-11 09:39:18
44,19.187,2023-09-11 09:39:23
45,19.187,2023-09-11 09:39:28
46,19.187,2023-09-11 09:39:34
47,19.187,2023-09-11 09:39:40
48,19.187,2023-09-11 09:39:45
49,19.187,2023-09-11 09:39:50
50,19.187,2023-09-11 09:39:56
51,19.187,2023-09-11 09:40:01
52,19.187,2023-09-11 09:40:07
53,19.25,2023-09-11 09:40:12
54,19.25,2023-09-11 09:40:17
55,19.25,2023-09-11 09:40:23
56,19.25,2023-09-11 09:40:28
57,19.25,2023-09-11 09:40:33
58,19.312,2023-09-11 09:40:39
59,19.312,2023-09-11 09:40:45
60,19.312,2023-09-11 09:40:50
61,19.312,2023-09-11 09:40:55
62,19.312,2023-09-11 09:41:01
63,19.25,2023-09-11 09:41:06
64,19.25,2023-09-11 09:41:12
65,19.25,2023-09-11 09:41:17
66,19.25,2023-09-11 09:41:22
67,19.25,2023-09-11 09:41:28
68,19.25,2023-09-11 09:41:33
69,19.187,2023-09-11 09:41:39
70,19.187,2023-09-11 09:41:44
71,19.187,2023-09-11 09:41:49
72,19.187,2023-09-11 09:41:55
73,19.187,2023-09-11 09:42:00
74,19.25,2023-09-11 09:42:06
75,19.25,2023-09-11 09:42:11
76,19.25,2023-09-11 09:42:16
77,19.25,2023-09-11 09:42:22
78,19.25,2023-09-11 09:42:27
79,19.25,2023-09-11 09:42:32
80,19.25,2023-09-11 09:42:38
81,19.312,2023-09-11 09:42:43
82,19.312,2023-09-11 09:42:48
83,19.312,2023-09-11 09:42:54
84,19.312,2023-09-11 09:42:59
85,19.312,2023-09-11 09:43:05
86,19.312,2023-09-11 09:43:10
87,19.312,2023-09-11 09:43:15
88,19.312,2023-09-11 09:43:21
89,19.312,2023-09-11 09:43:26
90,19.312,2023-09-11 09:43:31
91,19.312,2023-09-11 09:43:37
92,19.312,2023-09-11 09:43:42
93,19.312,2023-09-11 09:43:48
94,19.25,2023-09-11 09:43:53
95,19.312,2023-09-11 09:43:58
96,19.312,2023-09-11 09:44:04
97,19.312,2023-09-11 09:44:09
98,19.312,2023-09-11 09:44:14
99,19.312,2023-09-11 09:44:20
100,19.312,2023-09-11 09:44:25
101,19.375,2023-09-11 09:44:30
102,19.375,2023-09-11 09:44:36
103,19.375,2023-09-11 09:44:41
104,19.375,2023-09-11 09:44:46
105,19.437,2023-09-11 09:44:52
106,19.375,2023-09-11 09:44:57
107,19.375,2023-09-11 09:45:02
108,19.437,2023-09-11 09:45:08
109,19.437,2023-09-11 09:45:13
110,19.437,2023-09-11 09:45:18
111,19.437,2023-09-11 09:45:24
112,19.5,2023-09-11 09:45:29
113,19.5,2023-09-11 09:45:35
114,19.5,2023-09-11 09:45:40
115,19.5,2023-09-11 09:45:45
116,19.5,2023-09-11 09:45:51
117,19.5,2023-09-11 09:45:56
118,19.5,2023-09-11 09:46:01
119,19.5,2023-09-11 09:46:07
120,19.5,2023-09-11 09:46:12
121,19.5,2023-09-11 09:46:18
122,19.562,2023-09-11 09:46:23
123,19.562,2023-09-11 09:46:28
124,19.562,2023-09-11 09:46:34
125,19.562,2023-09-11 09:46:39
126,19.562,2023-09-11 09:46:44
127,19.562,2023-09-11 09:46:50
128,19.5,2023-09-11 09:46:55
129,19.5,2023-09-11 09:47:00
130,19.5,2023-09-11 09:47:06
131,19.5,2023-09-11 09:47:11
132,19.562,2023-09-11 09:47:17
133,19.5,2023-09-11 09:47:22
134,19.5,2023-09-11 09:47:27
135,19.5,2023-09-11 09:47:33
136,19.5,2023-09-11 09:47:38
137,19.5,2023-09-11 09:47:43
138,19.437,2023-09-11 09:47:49
139,19.437,2023-09-11 09:47:54
140,19.5,2023-09-11 09:47:59
141,19.5,2023-09-11 09:48:05
142,19.5,2023-09-11 09:48:10
143,19.5,2023-09-11 09:48:16
144,19.5,2023-09-11 09:48:21
145,19.5,2023-09-11 09:48:27
146,19.5,2023-09-11 09:48:32
147,19.562,2023-09-11 09:48:37
148,19.562,2023-09-11 09:48:43
149,19.562,2023-09-11 09:48:48
150,19.562,2023-09-11 09:48:54
151,19.562,2023-09-11 09:48:59
152,19.562,2023-09-11 09:49:04
153,19.562,2023-09-11 09:49:10
154,19.562,2023-09-11 09:49:15
155,19.562,2023-09-11 09:49:20
156,19.562,2023-09-11 09:49:26
157,19.562,2023-09-11 09:49:31
158,19.562,2023-09-11 09:49:37
159,19.562,2023-09-11 09:49:42
160,19.562,2023-09-11 09:49:48
161,19.562,2023-09-11 09:49:53
162,19.562,2023-09-11 09:49:58
163,19.562,2023-09-11 09:50:04
164,19.625,2023-09-11 09:50:09
165,19.625,2023-09-11 09:50:15
166,19.625,2023-09-11 09:50:20
167,19.625,2023-09-11 09:50:25
168,19.625,2023-09-11 09:50:31
169,19.625,2023-09-11 09:50:36
170,19.625,2023-09-11 09:50:41
171,19.625,2023-09-11 09:50:47
172,19.687,2023-09-11 09:50:52
173,19.687,2023-09-11 09:50:57
174,19.687,2023-09-11 09:51:03
175,19.687,2023-09-11 09:51:08
176,19.687,2023-09-11 09:51:13
177,19.687,2023-09-11 09:51:19
178,19.687,2023-09-11 09:51:24
179,19.687,2023-09-11 09:51:29
180,19.687,2023-09-11 09:51:35
181,19.687,2023-09-11 09:51:40
182,19.687,2023-09-11 09:51:46
183,19.687,2023-09-11 09:51:51
184,19.75,2023-09-11 09:51:57
185,19.75,2023-09-11 09:52:02
186,19.75,2023-09-11 09:52:07
187,19.75,2023-09-11 09:52:12
188,19.75,2023-09-11 09:52:18
189,19.75,2023-09-11 09:52:23
190,19.812,2023-09-11 09:52:29
191,19.812,2023-09-11 09:52:34
192,19.812,2023-09-11 09:52:40
193,19.812,2023-09-11 09:52:45
194,19.812,2023-09-11 09:52:50
195,19.812,2023-09-11 09:52:56
196,19.812,2023-09-11 09:53:01
197,19.812,2023-09-11 09:53:07
198,19.812,2023-09-11 09:53:12
199,19.875,2023-09-11 09:53:17
200,19.875,2023-09-11 09:53:23
201,19.875,2023-09-11 09:53:28
202,19.875,2023-09-11 09:53:34
203,19.875,2023-09-11 09:53:39
204,19.875,2023-09-11 09:53:44
205,19.875,2023-09-11 09:53:50
206,19.875,2023-09-11 09:53:55
207,19.875,2023-09-11 09:54:01
208,19.875,2023-09-11 09:54:06
209,19.875,2023-09-11 09:54:11
210,19.875,2023-09-11 09:54:17
211,19.875,2023-09-11 09:54:22
212,19.875,2023-09-11 09:54:28
213,19.875,2023-09-11 09:54:33
214,19.875,2023-09-11 09:54:39
215,19.875,2023-09-11 09:54:44
216,19.875,2023-09-11 09:54:49
217,19.875,2023-09-11 09:54:55
218,19.875,2023-09-11 09:55:00
219,19.875,2023-09-11 09:55:05
220,19.875,2023-09-11 09:55:11
221,19.875,2023-09-11 09:55:16
222,19.875,2023-09-11 09:55:21
223,19.875,2023-09-11 09:55:27
224,19.937,2023-09-11 09:55:32
