,temp,datetime
239118,12.687,2023-09-08 00:00:04
239119,12.687,2023-09-08 00:00:10
239120,12.687,2023-09-08 00:00:16
239121,12.687,2023-09-08 00:00:21
239122,12.687,2023-09-08 00:00:27
239123,12.687,2023-09-08 00:00:32
239124,12.687,2023-09-08 00:00:37
239125,12.687,2023-09-08 00:00:43
239126,12.687,2023-09-08 00:00:48
239127,12.687,2023-09-08 00:00:54
239128,12.687,2023-09-08 00:00:59
239129,12.687,2023-09-08 00:01:04
239130,12.687,2023-09-08 00:01:10
239131,12.687,2023-09-08 00:01:15
239132,12.687,2023-09-08 00:01:21
239133,12.687,2023-09-08 00:01:26
239134,12.687,2023-09-08 00:01:31
239135,12.687,2023-09-08 00:01:37
239136,12.687,2023-09-08 00:01:42
239137,12.687,2023-09-08 00:01:47
239138,12.687,2023-09-08 00:01:53
239139,12.687,2023-09-08 00:01:58
239140,12.687,2023-09-08 00:02:03
239141,12.687,2023-09-08 00:02:09
239142,12.687,2023-09-08 00:02:14
239143,12.687,2023-09-08 00:02:20
239144,12.687,2023-09-08 00:02:25
239145,12.687,2023-09-08 00:02:30
239146,12.687,2023-09-08 00:02:36
239147,12.687,2023-09-08 00:02:41
239148,12.687,2023-09-08 00:02:47
239149,12.687,2023-09-08 00:02:52
239150,12.687,2023-09-08 00:02:57
239151,12.687,2023-09-08 00:03:03
239152,12.687,2023-09-08 00:03:08
239153,12.687,2023-09-08 00:03:13
239154,12.687,2023-09-08 00:03:19
239155,12.687,2023-09-08 00:03:24
239156,12.687,2023-09-08 00:03:30
239157,12.625,2023-09-08 00:03:35
239158,12.687,2023-09-08 00:03:40
239159,12.687,2023-09-08 00:03:46
239160,12.687,2023-09-08 00:03:51
239161,12.687,2023-09-08 00:03:56
239162,12.687,2023-09-08 00:04:02
239163,12.687,2023-09-08 00:04:07
239164,12.625,2023-09-08 00:04:13
239165,12.625,2023-09-08 00:04:18
239166,12.625,2023-09-08 00:04:23
239167,12.687,2023-09-08 00:04:29
239168,12.687,2023-09-08 00:04:34
239169,12.625,2023-09-08 00:04:39
239170,12.625,2023-09-08 00:04:45
239171,12.625,2023-09-08 00:04:50
239172,12.625,2023-09-08 00:04:55
239173,12.625,2023-09-08 00:05:01
239174,12.625,2023-09-08 00:05:06
239175,12.687,2023-09-08 00:05:11
239176,12.625,2023-09-08 00:05:17
239177,12.625,2023-09-08 00:05:22
239178,12.687,2023-09-08 00:05:28
239179,12.687,2023-09-08 00:05:33
239180,12.625,2023-09-08 00:05:39
239181,12.625,2023-09-08 00:05:44
239182,12.625,2023-09-08 00:05:49
239183,12.625,2023-09-08 00:05:55
239184,12.625,2023-09-08 00:06:00
239185,12.625,2023-09-08 00:06:05
239186,12.625,2023-09-08 00:06:11
239187,12.625,2023-09-08 00:06:16
239188,12.625,2023-09-08 00:06:22
239189,12.625,2023-09-08 00:06:27
239190,12.625,2023-09-08 00:06:32
239191,12.625,2023-09-08 00:06:38
239192,12.625,2023-09-08 00:06:43
239193,12.625,2023-09-08 00:06:49
239194,12.625,2023-09-08 00:06:54
239195,12.625,2023-09-08 00:07:00
239196,12.625,2023-09-08 00:07:05
239197,12.625,2023-09-08 00:07:10
239198,12.625,2023-09-08 00:07:16
239199,12.625,2023-09-08 00:07:21
239200,12.625,2023-09-08 00:07:26
239201,12.625,2023-09-08 00:07:32
239202,12.625,2023-09-08 00:07:37
239203,12.625,2023-09-08 00:07:43
239204,12.625,2023-09-08 00:07:48
239205,12.625,2023-09-08 00:07:54
239206,12.625,2023-09-08 00:07:59
239207,12.625,2023-09-08 00:08:04
239208,12.625,2023-09-08 00:08:10
239209,12.625,2023-09-08 00:08:15
239210,12.625,2023-09-08 00:08:21
239211,12.625,2023-09-08 00:08:26
239212,12.625,2023-09-08 00:08:31
239213,12.625,2023-09-08 00:08:37
239214,12.625,2023-09-08 00:08:42
239215,12.625,2023-09-08 00:08:47
239216,12.625,2023-09-08 00:08:53
239217,12.625,2023-09-08 00:08:58
239218,12.625,2023-09-08 00:09:04
239219,12.625,2023-09-08 00:09:09
239220,12.562,2023-09-08 00:09:14
239221,12.562,2023-09-08 00:09:20
239222,12.562,2023-09-08 00:09:25
239223,12.625,2023-09-08 00:09:30
239224,12.562,2023-09-08 00:09:36
239225,12.562,2023-09-08 00:09:41
239226,12.562,2023-09-08 00:09:46
239227,12.625,2023-09-08 00:09:52
239228,12.625,2023-09-08 00:09:57
239229,12.562,2023-09-08 00:10:02
239230,12.562,2023-09-08 00:10:08
239231,12.562,2023-09-08 00:10:13
239232,12.562,2023-09-08 00:10:19
239233,12.562,2023-09-08 00:10:24
239234,12.562,2023-09-08 00:10:29
239235,12.562,2023-09-08 00:10:35
239236,12.562,2023-09-08 00:10:40
239237,12.562,2023-09-08 00:10:46
239238,12.562,2023-09-08 00:10:51
239239,12.562,2023-09-08 00:10:56
239240,12.562,2023-09-08 00:11:02
239241,12.562,2023-09-08 00:11:07
239242,12.562,2023-09-08 00:11:12
239243,12.562,2023-09-08 00:11:18
239244,12.562,2023-09-08 00:11:23
239245,12.562,2023-09-08 00:11:29
239246,12.562,2023-09-08 00:11:34
239247,12.562,2023-09-08 00:11:39
239248,12.562,2023-09-08 00:11:45
239249,12.562,2023-09-08 00:11:50
239250,12.562,2023-09-08 00:11:55
239251,12.562,2023-09-08 00:12:01
239252,12.562,2023-09-08 00:12:06
239253,12.562,2023-09-08 00:12:12
239254,12.562,2023-09-08 00:12:17
239255,12.562,2023-09-08 00:12:22
239256,12.562,2023-09-08 00:12:28
239257,12.562,2023-09-08 00:12:33
239258,12.562,2023-09-08 00:12:38
239259,12.562,2023-09-08 00:12:44
239260,12.562,2023-09-08 00:12:49
239261,12.562,2023-09-08 00:12:55
239262,12.562,2023-09-08 00:13:00
239263,12.562,2023-09-08 00:13:05
239264,12.562,2023-09-08 00:13:11
239265,12.562,2023-09-08 00:13:16
239266,12.562,2023-09-08 00:13:22
239267,12.562,2023-09-08 00:13:27
239268,12.562,2023-09-08 00:13:32
239269,12.562,2023-09-08 00:13:38
239270,12.562,2023-09-08 00:13:43
239271,12.562,2023-09-08 00:13:49
239272,12.5,2023-09-08 00:13:54
239273,12.562,2023-09-08 00:13:59
239274,12.562,2023-09-08 00:14:05
239275,12.562,2023-09-08 00:14:10
239276,12.5,2023-09-08 00:14:15
239277,12.5,2023-09-08 00:14:21
239278,12.5,2023-09-08 00:14:26
239279,12.5,2023-09-08 00:14:32
239280,12.5,2023-09-08 00:14:37
239281,12.5,2023-09-08 00:14:42
239282,12.5,2023-09-08 00:14:48
239283,12.5,2023-09-08 00:14:53
239284,12.5,2023-09-08 00:14:58
239285,12.5,2023-09-08 00:15:04
239286,12.5,2023-09-08 00:15:09
239287,12.5,2023-09-08 00:15:14
239288,12.5,2023-09-08 00:15:20
239289,12.5,2023-09-08 00:15:25
239290,12.5,2023-09-08 00:15:31
239291,12.5,2023-09-08 00:15:36
239292,12.5,2023-09-08 00:15:41
239293,12.5,2023-09-08 00:15:47
239294,12.5,2023-09-08 00:15:52
239295,12.5,2023-09-08 00:15:58
239296,12.5,2023-09-08 00:16:03
239297,12.5,2023-09-08 00:16:09
239298,12.5,2023-09-08 00:16:14
239299,12.5,2023-09-08 00:16:20
239300,12.5,2023-09-08 00:16:25
239301,12.5,2023-09-08 00:16:30
239302,12.5,2023-09-08 00:16:35
239303,12.5,2023-09-08 00:16:41
239304,12.5,2023-09-08 00:16:46
239305,12.5,2023-09-08 00:16:51
239306,12.5,2023-09-08 00:16:57
239307,12.5,2023-09-08 00:17:02
239308,12.5,2023-09-08 00:17:08
239309,12.5,2023-09-08 00:17:13
239310,12.5,2023-09-08 00:17:19
239311,12.437,2023-09-08 00:17:24
239312,12.5,2023-09-08 00:17:29
239313,12.5,2023-09-08 00:17:35
239314,12.437,2023-09-08 00:17:40
239315,12.5,2023-09-08 00:17:45
239316,12.5,2023-09-08 00:17:51
239317,12.5,2023-09-08 00:17:56
239318,12.437,2023-09-08 00:18:01
239319,12.437,2023-09-08 00:18:07
239320,12.437,2023-09-08 00:18:12
