,temp,datetime
232043,13.625,2023-09-08 00:00:03
232044,13.625,2023-09-08 00:00:09
232045,13.625,2023-09-08 00:00:15
232046,13.625,2023-09-08 00:00:20
232047,13.625,2023-09-08 00:00:26
232048,13.625,2023-09-08 00:00:31
232049,13.625,2023-09-08 00:00:36
232050,13.625,2023-09-08 00:00:42
232051,13.625,2023-09-08 00:00:47
232052,13.625,2023-09-08 00:00:53
232053,13.625,2023-09-08 00:00:58
232054,13.625,2023-09-08 00:01:03
232055,13.625,2023-09-08 00:01:09
232056,13.625,2023-09-08 00:01:14
232057,13.562,2023-09-08 00:01:20
232058,13.625,2023-09-08 00:01:25
232059,13.562,2023-09-08 00:01:30
232060,13.625,2023-09-08 00:01:36
232061,13.562,2023-09-08 00:01:41
232062,13.562,2023-09-08 00:01:47
232063,13.625,2023-09-08 00:01:52
232064,13.625,2023-09-08 00:01:57
232065,13.625,2023-09-08 00:02:03
232066,13.625,2023-09-08 00:02:08
232067,13.625,2023-09-08 00:02:13
232068,13.562,2023-09-08 00:02:19
232069,13.625,2023-09-08 00:02:24
232070,13.625,2023-09-08 00:02:29
232071,13.562,2023-09-08 00:02:35
232072,13.625,2023-09-08 00:02:40
232073,13.625,2023-09-08 00:02:46
232074,13.625,2023-09-08 00:02:51
232075,13.625,2023-09-08 00:02:57
232076,13.625,2023-09-08 00:03:02
232077,13.625,2023-09-08 00:03:07
232078,13.625,2023-09-08 00:03:13
232079,13.562,2023-09-08 00:03:18
232080,13.625,2023-09-08 00:03:23
232081,13.625,2023-09-08 00:03:29
232082,13.562,2023-09-08 00:03:34
232083,13.562,2023-09-08 00:03:39
232084,13.562,2023-09-08 00:03:45
232085,13.562,2023-09-08 00:03:50
232086,13.625,2023-09-08 00:03:56
232087,13.625,2023-09-08 00:04:01
232088,13.625,2023-09-08 00:04:06
232089,13.625,2023-09-08 00:04:12
232090,13.625,2023-09-08 00:04:17
232091,13.625,2023-09-08 00:04:22
232092,13.562,2023-09-08 00:04:28
232093,13.625,2023-09-08 00:04:33
232094,13.562,2023-09-08 00:04:38
232095,13.562,2023-09-08 00:04:44
232096,13.625,2023-09-08 00:04:49
232097,13.562,2023-09-08 00:04:55
232098,13.562,2023-09-08 00:05:00
232099,13.562,2023-09-08 00:05:05
232100,13.562,2023-09-08 00:05:11
232101,13.625,2023-09-08 00:05:16
232102,13.562,2023-09-08 00:05:21
232103,13.625,2023-09-08 00:05:27
232104,13.562,2023-09-08 00:05:32
232105,13.562,2023-09-08 00:05:38
232106,13.562,2023-09-08 00:05:43
232107,13.562,2023-09-08 00:05:49
232108,13.562,2023-09-08 00:05:54
232109,13.562,2023-09-08 00:05:59
232110,13.562,2023-09-08 00:06:05
232111,13.562,2023-09-08 00:06:10
232112,13.562,2023-09-08 00:06:15
232113,13.562,2023-09-08 00:06:21
232114,13.562,2023-09-08 00:06:26
232115,13.5,2023-09-08 00:06:32
232116,13.562,2023-09-08 00:06:37
232117,13.562,2023-09-08 00:06:42
232118,13.562,2023-09-08 00:06:48
232119,13.562,2023-09-08 00:06:53
232120,13.562,2023-09-08 00:06:59
232121,13.562,2023-09-08 00:07:04
232122,13.562,2023-09-08 00:07:09
232123,13.562,2023-09-08 00:07:15
232124,13.562,2023-09-08 00:07:20
232125,13.562,2023-09-08 00:07:25
232126,13.562,2023-09-08 00:07:31
232127,13.562,2023-09-08 00:07:36
232128,13.562,2023-09-08 00:07:42
232129,13.562,2023-09-08 00:07:47
232130,13.562,2023-09-08 00:07:53
232131,13.562,2023-09-08 00:07:58
232132,13.562,2023-09-08 00:08:04
232133,13.562,2023-09-08 00:08:09
232134,13.562,2023-09-08 00:08:14
232135,13.562,2023-09-08 00:08:20
232136,13.562,2023-09-08 00:08:25
232137,13.562,2023-09-08 00:08:31
232138,13.562,2023-09-08 00:08:36
232139,13.562,2023-09-08 00:08:41
232140,13.562,2023-09-08 00:08:47
232141,13.562,2023-09-08 00:08:52
232142,13.562,2023-09-08 00:08:57
232143,13.562,2023-09-08 00:09:03
232144,13.562,2023-09-08 00:09:08
232145,13.562,2023-09-08 00:09:13
232146,13.562,2023-09-08 00:09:19
232147,13.562,2023-09-08 00:09:24
232148,13.562,2023-09-08 00:09:29
232149,13.562,2023-09-08 00:09:35
232150,13.625,2023-09-08 00:09:41
232151,13.625,2023-09-08 00:09:46
232152,13.625,2023-09-08 00:09:51
232153,13.625,2023-09-08 00:09:56
232154,13.625,2023-09-08 00:10:02
232155,13.562,2023-09-08 00:10:07
232156,13.625,2023-09-08 00:10:12
232157,13.625,2023-09-08 00:10:18
232158,13.562,2023-09-08 00:10:23
232159,13.625,2023-09-08 00:10:28
232160,13.625,2023-09-08 00:10:34
232161,13.625,2023-09-08 00:10:39
232162,13.625,2023-09-08 00:10:45
232163,13.562,2023-09-08 00:10:50
232164,13.562,2023-09-08 00:10:56
232165,13.625,2023-09-08 00:11:01
232166,13.625,2023-09-08 00:11:06
232167,13.625,2023-09-08 00:11:12
232168,13.562,2023-09-08 00:11:17
232169,13.625,2023-09-08 00:11:22
232170,13.562,2023-09-08 00:11:28
232171,13.562,2023-09-08 00:11:33
232172,13.625,2023-09-08 00:11:38
232173,13.562,2023-09-08 00:11:44
232174,13.562,2023-09-08 00:11:49
232175,13.562,2023-09-08 00:11:55
232176,13.5,2023-09-08 00:12:00
232177,13.562,2023-09-08 00:12:05
232178,13.625,2023-09-08 00:12:11
232179,13.562,2023-09-08 00:12:16
232180,13.562,2023-09-08 00:12:21
232181,13.562,2023-09-08 00:12:27
232182,13.562,2023-09-08 00:12:32
232183,13.562,2023-09-08 00:12:37
232184,13.5,2023-09-08 00:12:43
232185,13.562,2023-09-08 00:12:48
232186,13.562,2023-09-08 00:12:54
232187,13.562,2023-09-08 00:12:59
232188,13.562,2023-09-08 00:13:04
232189,13.562,2023-09-08 00:13:10
232190,13.562,2023-09-08 00:13:15
232191,13.562,2023-09-08 00:13:21
232192,13.562,2023-09-08 00:13:26
232193,13.562,2023-09-08 00:13:32
232194,13.562,2023-09-08 00:13:37
232195,13.562,2023-09-08 00:13:42
232196,13.562,2023-09-08 00:13:48
232197,13.562,2023-09-08 00:13:53
232198,13.562,2023-09-08 00:13:58
232199,13.562,2023-09-08 00:14:04
232200,13.562,2023-09-08 00:14:09
232201,13.562,2023-09-08 00:14:15
232202,13.625,2023-09-08 00:14:20
232203,13.562,2023-09-08 00:14:25
232204,13.625,2023-09-08 00:14:31
232205,13.625,2023-09-08 00:14:36
232206,13.625,2023-09-08 00:14:41
232207,13.625,2023-09-08 00:14:47
232208,13.562,2023-09-08 00:14:52
232209,13.625,2023-09-08 00:14:58
232210,13.625,2023-09-08 00:15:03
232211,13.625,2023-09-08 00:15:08
232212,13.562,2023-09-08 00:15:14
232213,13.625,2023-09-08 00:15:19
232214,13.562,2023-09-08 00:15:24
232215,13.625,2023-09-08 00:15:30
232216,13.625,2023-09-08 00:15:35
232217,13.625,2023-09-08 00:15:41
232218,13.625,2023-09-08 00:15:46
232219,13.562,2023-09-08 00:15:51
232220,13.562,2023-09-08 00:15:57
232221,13.562,2023-09-08 00:16:02
232222,13.562,2023-09-08 00:16:08
232223,13.562,2023-09-08 00:16:13
232224,13.562,2023-09-08 00:16:19
232225,13.562,2023-09-08 00:16:24
232226,13.562,2023-09-08 00:16:29
232227,13.562,2023-09-08 00:16:35
232228,13.562,2023-09-08 00:16:40
232229,13.562,2023-09-08 00:16:45
232230,13.562,2023-09-08 00:16:51
232231,13.562,2023-09-08 00:16:56
232232,13.562,2023-09-08 00:17:01
232233,13.562,2023-09-08 00:17:07
232234,13.562,2023-09-08 00:17:12
232235,13.5,2023-09-08 00:17:18
232236,13.5,2023-09-08 00:17:23
232237,13.562,2023-09-08 00:17:28
232238,13.562,2023-09-08 00:17:34
232239,13.562,2023-09-08 00:17:39
232240,13.5,2023-09-08 00:17:44
232241,13.5,2023-09-08 00:17:50
232242,13.562,2023-09-08 00:17:55
232243,13.5,2023-09-08 00:18:01
232244,13.562,2023-09-08 00:18:06
232245,13.562,2023-09-08 00:18:11
232246,13.5,2023-09-08 00:18:17
232247,13.5,2023-09-08 00:18:22
232248,13.5,2023-09-08 00:18:27
232249,13.5,2023-09-08 00:18:33
232250,13.5,2023-09-08 00:18:38
232251,13.5,2023-09-08 00:18:44
232252,13.562,2023-09-08 00:18:49
232253,13.562,2023-09-08 00:18:55
232254,13.562,2023-09-08 00:19:00
232255,13.562,2023-09-08 00:19:05
232256,13.562,2023-09-08 00:19:11
232257,13.562,2023-09-08 00:19:16
232258,13.562,2023-09-08 00:19:21
232259,13.562,2023-09-08 00:19:27
232260,13.562,2023-09-08 00:19:32
232261,13.562,2023-09-08 00:19:38
232262,13.562,2023-09-08 00:19:43
232263,13.562,2023-09-08 00:19:48
232264,13.562,2023-09-08 00:19:54
232265,13.562,2023-09-08 00:19:59
232266,13.562,2023-09-08 00:20:04
232267,13.5,2023-09-08 00:20:10
232268,13.562,2023-09-08 00:20:15
232269,13.562,2023-09-08 00:20:20
232270,13.562,2023-09-08 00:20:26
232271,13.562,2023-09-08 00:20:31
232272,13.562,2023-09-08 00:20:36
