,temp,datetime
234086,17.937,2023-09-08 00:00:02
234087,17.875,2023-09-08 00:00:07
234088,17.875,2023-09-08 00:00:13
234089,17.875,2023-09-08 00:00:18
234090,17.875,2023-09-08 00:00:24
234091,17.875,2023-09-08 00:00:29
234092,17.875,2023-09-08 00:00:35
234093,17.875,2023-09-08 00:00:40
234094,17.875,2023-09-08 00:00:46
234095,17.875,2023-09-08 00:00:51
234096,17.875,2023-09-08 00:00:56
234097,17.875,2023-09-08 00:01:02
234098,17.875,2023-09-08 00:01:07
234099,17.875,2023-09-08 00:01:12
234100,17.875,2023-09-08 00:01:18
234101,17.875,2023-09-08 00:01:23
234102,17.875,2023-09-08 00:01:29
234103,17.875,2023-09-08 00:01:34
234104,17.875,2023-09-08 00:01:39
234105,17.875,2023-09-08 00:01:45
234106,17.875,2023-09-08 00:01:50
234107,17.875,2023-09-08 00:01:55
234108,17.875,2023-09-08 00:02:01
234109,17.875,2023-09-08 00:02:06
234110,17.875,2023-09-08 00:02:11
234111,17.875,2023-09-08 00:02:17
234112,17.875,2023-09-08 00:02:22
234113,17.875,2023-09-08 00:02:28
234114,17.875,2023-09-08 00:02:33
234115,17.875,2023-09-08 00:02:39
234116,17.875,2023-09-08 00:02:44
234117,17.875,2023-09-08 00:02:49
234118,17.875,2023-09-08 00:02:55
234119,17.875,2023-09-08 00:03:00
234120,17.875,2023-09-08 00:03:05
234121,17.875,2023-09-08 00:03:11
234122,17.875,2023-09-08 00:03:16
234123,17.875,2023-09-08 00:03:22
234124,17.875,2023-09-08 00:03:27
234125,17.875,2023-09-08 00:03:32
234126,17.875,2023-09-08 00:03:38
234127,17.875,2023-09-08 00:03:43
234128,17.875,2023-09-08 00:03:48
234129,17.875,2023-09-08 00:03:54
234130,17.875,2023-09-08 00:03:59
234131,17.875,2023-09-08 00:04:05
234132,17.875,2023-09-08 00:04:10
234133,17.875,2023-09-08 00:04:15
234134,17.875,2023-09-08 00:04:20
234135,17.875,2023-09-08 00:04:26
234136,17.875,2023-09-08 00:04:31
234137,17.875,2023-09-08 00:04:37
234138,17.875,2023-09-08 00:04:42
234139,17.875,2023-09-08 00:04:47
234140,17.875,2023-09-08 00:04:53
234141,17.875,2023-09-08 00:04:58
234142,17.812,2023-09-08 00:05:03
234143,17.875,2023-09-08 00:05:09
234144,17.812,2023-09-08 00:05:14
234145,17.875,2023-09-08 00:05:19
234146,17.875,2023-09-08 00:05:25
234147,17.875,2023-09-08 00:05:30
234148,17.875,2023-09-08 00:05:36
234149,17.875,2023-09-08 00:05:41
234150,17.812,2023-09-08 00:05:47
234151,17.812,2023-09-08 00:05:52
234152,17.812,2023-09-08 00:05:57
