,temp,datetime
8061,17.5,2023-09-12 00:00:04
8062,17.5,2023-09-12 00:00:09
8063,17.5,2023-09-12 00:00:15
8064,17.437,2023-09-12 00:00:20
8065,17.5,2023-09-12 00:00:25
8066,17.5,2023-09-12 00:00:31
8067,17.5,2023-09-12 00:00:36
8068,17.437,2023-09-12 00:00:42
8069,17.437,2023-09-12 00:00:47
8070,17.437,2023-09-12 00:00:53
8071,17.437,2023-09-12 00:00:58
8072,17.437,2023-09-12 00:01:03
8073,17.5,2023-09-12 00:01:09
8074,17.437,2023-09-12 00:01:14
8075,17.437,2023-09-12 00:01:19
8076,17.437,2023-09-12 00:01:25
8077,17.437,2023-09-12 00:01:30
8078,17.5,2023-09-12 00:01:35
8079,17.437,2023-09-12 00:01:41
8080,17.437,2023-09-12 00:01:46
8081,17.437,2023-09-12 00:01:52
8082,17.437,2023-09-12 00:01:57
8083,17.437,2023-09-12 00:02:03
8084,17.5,2023-09-12 00:02:08
8085,17.5,2023-09-12 00:02:13
8086,17.437,2023-09-12 00:02:19
8087,17.5,2023-09-12 00:02:24
8088,17.437,2023-09-12 00:02:29
8089,17.5,2023-09-12 00:02:35
8090,17.5,2023-09-12 00:02:40
8091,17.437,2023-09-12 00:02:46
8092,17.437,2023-09-12 00:02:51
8093,17.437,2023-09-12 00:02:56
8094,17.437,2023-09-12 00:03:02
8095,17.437,2023-09-12 00:03:07
8096,17.437,2023-09-12 00:03:12
8097,17.437,2023-09-12 00:03:18
8098,17.437,2023-09-12 00:03:23
8099,17.437,2023-09-12 00:03:29
8100,17.437,2023-09-12 00:03:34
8101,17.437,2023-09-12 00:03:39
8102,17.437,2023-09-12 00:03:45
8103,17.437,2023-09-12 00:03:50
8104,17.437,2023-09-12 00:03:55
8105,17.375,2023-09-12 00:04:01
8106,17.437,2023-09-12 00:04:06
8107,17.437,2023-09-12 00:04:11
8108,17.437,2023-09-12 00:04:17
8109,17.437,2023-09-12 00:04:22
8110,17.437,2023-09-12 00:04:28
8111,17.437,2023-09-12 00:04:33
8112,17.437,2023-09-12 00:04:38
8113,17.437,2023-09-12 00:04:44
8114,17.375,2023-09-12 00:04:49
8115,17.437,2023-09-12 00:04:54
8116,17.437,2023-09-12 00:05:00
8117,17.437,2023-09-12 00:05:05
8118,17.437,2023-09-12 00:05:11
8119,17.375,2023-09-12 00:05:16
8120,17.375,2023-09-12 00:05:21
8121,17.375,2023-09-12 00:05:27
