,datetime,temp1,temp2,temp3,temp4,temp5,temp6,rh_1,rh_2,moist
407,12/09/2023 00:06,,,17.375,,,,80.8,96.6,
408,12/09/2023 00:06,,,,18.875,,,80.8,,
409,12/09/2023 00:06,,,,,18.375,,,96.7,
410,12/09/2023 00:06,,,,,,18,,,
411,12/09/2023 00:06,17.75,,,,,,80.8,96.8,
412,12/09/2023 00:06,,18.5,,,,,80.8,,
413,12/09/2023 00:06,,,17.375,,,,,96.6,
414,12/09/2023 00:06,,,,18.875,18.375,,,,
415,12/09/2023 00:06,,,,,,18,80.7,96.7,
416,12/09/2023 00:06,17.75,,,,,,,,
417,12/09/2023 00:06,,18.5,,,,,,,
418,12/09/2023 00:06,,,17.375,,,,,,
419,12/09/2023 00:06,,,,18.875,,,,,
420,12/09/2023 00:07,,,,,18.375,,,,
421,12/09/2023 00:07,,,,,,18,80.8,96.7,
422,12/09/2023 00:07,17.75,,,,,,80.8,,
423,12/09/2023 00:07,,18.5,17.375,,,,,96.8,
424,12/09/2023 00:07,,,,18.875,,,,,
425,12/09/2023 00:07,,,,,18.375,,80.7,96.8,
426,12/09/2023 00:07,,,,,,18,80.8,,
427,12/09/2023 00:07,17.75,,,,,,,96.6,
428,12/09/2023 00:07,,18.5,,,,,,,
429,12/09/2023 00:07,,,17.375,,,,80.8,96.8,
430,12/09/2023 00:07,,,,18.875,,,80.8,,
431,12/09/2023 00:07,,,,,18.375,,,96.6,
432,12/09/2023 00:07,17.75,,,,,18,,,
433,12/09/2023 00:07,,18.5,,,,,80.7,96.8,
434,12/09/2023 00:07,,,17.375,,,,80.7,,
435,12/09/2023 00:07,,,,18.875,,,,96.8,
436,12/09/2023 00:07,,,,,18.375,,,,
437,12/09/2023 00:07,,,,,,18,80.7,96.8,
438,12/09/2023 00:07,17.75,,,,,,80.7,,
439,12/09/2023 00:07,,18.5,,,,,,96.7,
440,12/09/2023 00:07,,,17.375,18.875,,,,,
441,12/09/2023 00:07,,,,,18.375,,80.8,96.6,
442,12/09/2023 00:07,,,,,,18,80.6,,
443,12/09/2023 00:07,17.75,,,,,,,96.6,
444,12/09/2023 00:07,,18.5,,,,,,,
445,12/09/2023 00:07,,,17.375,,,,80.8,96.8,
446,12/09/2023 00:07,,,,18.875,,,,,
447,12/09/2023 00:07,,,,,18.375,,,,
448,12/09/2023 00:07,,,,,,18,,,
449,12/09/2023 00:07,17.75,18.5,,,,,,,
450,12/09/2023 00:07,,,17.375,,,,,,
451,12/09/2023 00:07,,,,18.875,,,80.8,96.6,
452,12/09/2023 00:07,,,,,18.375,,80.7,,
453,12/09/2023 00:07,,,,,,18,,96.6,
454,12/09/2023 00:07,17.75,,,,,,,,
455,12/09/2023 00:07,,18.5,,,,,80.6,96.8,
456,12/09/2023 00:07,,,17.375,,,,80.7,,
457,12/09/2023 00:07,,,,18.875,,,,96.8,
458,12/09/2023 00:07,,,,,18.375,18,,,
459,12/09/2023 00:07,17.75,,,,,,80.6,96.8,
460,12/09/2023 00:07,,18.5,,,,,80.8,,
461,12/09/2023 00:07,,,17.375,,,,,96.7,
462,12/09/2023 00:07,,,,18.875,,,,,
463,12/09/2023 00:07,,,,,18.312,,80.7,96.8,
464,12/09/2023 00:07,,,,,,18,80.7,,
465,12/09/2023 00:07,17.75,18.5,,,,,,96.8,
466,12/09/2023 00:07,,,17.375,,,,,,
467,12/09/2023 00:07,,,,18.875,,,80.7,96.5,
468,12/09/2023 00:07,,,,,18.312,,80.8,,
469,12/09/2023 00:07,,,,,,18,,96.8,
470,12/09/2023 00:07,17.75,,,,,,,,
471,12/09/2023 00:07,,18.5,,,,,80.8,96.7,
472,12/09/2023 00:07,,,17.437,,,,80.7,,
473,12/09/2023 00:07,,,,18.875,,,,96.8,
474,12/09/2023 00:07,,,,,18.312,18,,,
475,12/09/2023 00:07,17.75,,,,,,80.7,96.8,
476,12/09/2023 00:07,,18.5,,,,,,,
477,12/09/2023 00:07,,,17.437,,,,,,
478,12/09/2023 00:07,,,,18.812,,,,,
479,12/09/2023 00:07,,,,,18.312,,,,
480,12/09/2023 00:08,,,,,,18,,,
481,12/09/2023 00:08,17.75,,,,,,80.8,96.8,
482,12/09/2023 00:08,,18.5,,,,,,,
483,12/09/2023 00:08,,,17.437,,,,80.7,96.7,
484,12/09/2023 00:08,,,,18.875,18.312,,,,
485,12/09/2023 00:08,,,,,,17.937,80.8,96.7,
486,12/09/2023 00:08,17.75,,,,,,,,
487,12/09/2023 00:08,,18.5,,,,,80.7,96.7,
488,12/09/2023 00:08,,,17.375,,,,,,
489,12/09/2023 00:08,,,,18.875,,,80.7,96.7,
490,12/09/2023 00:08,,,,,18.312,,,,
491,12/09/2023 00:08,,,,,,18,80.7,96.8,
492,12/09/2023 00:08,17.75,,,,,,,,
493,12/09/2023 00:08,,18.5,,,,,80.7,96.7,
494,12/09/2023 00:08,,,17.375,18.875,,,,,
495,12/09/2023 00:08,,,,,18.312,,80.7,96.8,
496,12/09/2023 00:08,,,,,,17.937,,,
497,12/09/2023 00:08,17.75,,,,,,80.8,96.6,
498,12/09/2023 00:08,,18.562,,,,,,,
499,12/09/2023 00:08,,,17.375,,,,80.8,96.7,
500,12/09/2023 00:08,,,,18.875,,,,,
501,12/09/2023 00:08,,,,,18.312,,80.8,96.8,
502,12/09/2023 00:08,17.75,,,,,17.937,,,
503,12/09/2023 00:08,,18.5,,,,,80.7,96.8,
