,temp,datetime
8059,18.875,2023-09-12 00:00:00
8060,18.875,2023-09-12 00:00:05
8061,18.937,2023-09-12 00:00:10
8062,18.875,2023-09-12 00:00:16
8063,18.875,2023-09-12 00:00:21
8064,18.875,2023-09-12 00:00:26
8065,18.875,2023-09-12 00:00:32
8066,18.875,2023-09-12 00:00:37
8067,18.875,2023-09-12 00:00:43
8068,18.875,2023-09-12 00:00:48
8069,18.875,2023-09-12 00:00:53
8070,18.875,2023-09-12 00:00:59
8071,18.875,2023-09-12 00:01:04
8072,18.875,2023-09-12 00:01:10
8073,18.875,2023-09-12 00:01:15
8074,18.875,2023-09-12 00:01:20
8075,18.875,2023-09-12 00:01:26
8076,18.875,2023-09-12 00:01:31
8077,18.937,2023-09-12 00:01:36
8078,18.875,2023-09-12 00:01:42
8079,18.875,2023-09-12 00:01:47
8080,18.875,2023-09-12 00:01:53
8081,18.875,2023-09-12 00:01:58
8082,18.875,2023-09-12 00:02:03
8083,18.875,2023-09-12 00:02:09
8084,18.875,2023-09-12 00:02:14
8085,18.875,2023-09-12 00:02:20
8086,18.875,2023-09-12 00:02:25
8087,18.875,2023-09-12 00:02:30
8088,18.875,2023-09-12 00:02:36
8089,18.875,2023-09-12 00:02:41
8090,18.875,2023-09-12 00:02:46
8091,18.875,2023-09-12 00:02:52
8092,18.875,2023-09-12 00:02:57
8093,18.875,2023-09-12 00:03:03
8094,18.875,2023-09-12 00:03:08
8095,18.875,2023-09-12 00:03:13
8096,18.875,2023-09-12 00:03:19
8097,18.875,2023-09-12 00:03:24
8098,18.875,2023-09-12 00:03:29
8099,18.875,2023-09-12 00:03:35
8100,18.875,2023-09-12 00:03:40
8101,18.875,2023-09-12 00:03:45
8102,18.875,2023-09-12 00:03:51
8103,18.875,2023-09-12 00:03:56
8104,18.875,2023-09-12 00:04:02
8105,18.875,2023-09-12 00:04:07
8106,18.875,2023-09-12 00:04:12
8107,18.875,2023-09-12 00:04:18
8108,18.875,2023-09-12 00:04:23
8109,18.875,2023-09-12 00:04:28
8110,18.875,2023-09-12 00:04:34
8111,18.875,2023-09-12 00:04:39
8112,18.875,2023-09-12 00:04:45
8113,18.875,2023-09-12 00:04:50
8114,18.875,2023-09-12 00:04:55
8115,18.875,2023-09-12 00:05:01
8116,18.875,2023-09-12 00:05:06
8117,18.875,2023-09-12 00:05:12
8118,18.875,2023-09-12 00:05:17
8119,18.875,2023-09-12 00:05:22
8120,18.875,2023-09-12 00:05:28
8121,18.875,2023-09-12 00:05:33
8122,18.875,2023-09-12 00:05:38
8123,18.875,2023-09-12 00:05:44
8124,18.875,2023-09-12 00:05:49
8125,18.875,2023-09-12 00:05:54
8126,18.875,2023-09-12 00:06:00
8127,18.875,2023-09-12 00:06:05
8128,18.875,2023-09-12 00:06:11
8129,18.875,2023-09-12 00:06:16
8130,18.875,2023-09-12 00:06:21
8131,18.875,2023-09-12 00:06:27
8132,18.875,2023-09-12 00:06:32
8133,18.875,2023-09-12 00:06:37
8134,18.875,2023-09-12 00:06:43
8135,18.875,2023-09-12 00:06:48
8136,18.875,2023-09-12 00:06:54
8137,18.875,2023-09-12 00:06:59
8138,18.875,2023-09-12 00:07:04
8139,18.875,2023-09-12 00:07:10
8140,18.875,2023-09-12 00:07:15
8141,18.875,2023-09-12 00:07:20
8142,18.875,2023-09-12 00:07:26
8143,18.875,2023-09-12 00:07:31
8144,18.875,2023-09-12 00:07:37
8145,18.875,2023-09-12 00:07:42
8146,18.875,2023-09-12 00:07:47
8147,18.875,2023-09-12 00:07:53
8148,18.812,2023-09-12 00:07:58
8149,18.875,2023-09-12 00:08:04
8150,18.875,2023-09-12 00:08:09
8151,18.875,2023-09-12 00:08:14
8152,18.875,2023-09-12 00:08:20
8153,18.812,2023-09-12 00:08:25
8154,18.875,2023-09-12 00:08:31
8155,18.875,2023-09-12 00:08:36
8156,18.875,2023-09-12 00:08:41
8157,18.875,2023-09-12 00:08:47
8158,18.875,2023-09-12 00:08:52
8159,18.875,2023-09-12 00:08:57
8160,18.875,2023-09-12 00:09:03
8161,18.875,2023-09-12 00:09:08
8162,18.875,2023-09-12 00:09:13
8163,18.875,2023-09-12 00:09:19
8164,18.875,2023-09-12 00:09:24
8165,18.875,2023-09-12 00:09:29
8166,18.875,2023-09-12 00:09:35
8167,18.875,2023-09-12 00:09:40
8168,18.875,2023-09-12 00:09:46
8169,18.812,2023-09-12 00:09:51
8170,18.875,2023-09-12 00:09:57
8171,18.875,2023-09-12 00:10:02
8172,18.812,2023-09-12 00:10:07
8173,18.875,2023-09-12 00:10:13
8174,18.812,2023-09-12 00:10:18
8175,18.875,2023-09-12 00:10:23
8176,18.875,2023-09-12 00:10:29
8177,18.875,2023-09-12 00:10:34
8178,18.812,2023-09-12 00:10:39
8179,18.812,2023-09-12 00:10:45
8180,18.812,2023-09-12 00:10:50
8181,18.812,2023-09-12 00:10:56
8182,18.812,2023-09-12 00:11:01
8183,18.812,2023-09-12 00:11:06
8184,18.875,2023-09-12 00:11:12
8185,18.812,2023-09-12 00:11:17
8186,18.812,2023-09-12 00:11:22
8187,18.812,2023-09-12 00:11:28
8188,18.812,2023-09-12 00:11:33
8189,18.875,2023-09-12 00:11:38
8190,18.875,2023-09-12 00:11:44
8191,18.812,2023-09-12 00:11:49
8192,18.812,2023-09-12 00:11:54
8193,18.812,2023-09-12 00:12:00
8194,18.812,2023-09-12 00:12:05
8195,18.812,2023-09-12 00:12:11
8196,18.875,2023-09-12 00:12:16
8197,18.812,2023-09-12 00:12:21
8198,18.812,2023-09-12 00:12:27
8199,18.812,2023-09-12 00:12:32
8200,18.812,2023-09-12 00:12:37
8201,18.812,2023-09-12 00:12:43
8202,18.812,2023-09-12 00:12:48
8203,18.875,2023-09-12 00:12:54
8204,18.812,2023-09-12 00:12:59
8205,18.812,2023-09-12 00:13:05
8206,18.812,2023-09-12 00:13:10
8207,18.812,2023-09-12 00:13:15
8208,18.812,2023-09-12 00:13:21
8209,18.812,2023-09-12 00:13:26
8210,18.812,2023-09-12 00:13:32
8211,18.812,2023-09-12 00:13:37
8212,18.812,2023-09-12 00:13:43
8213,18.812,2023-09-12 00:13:48
8214,18.812,2023-09-12 00:13:53
8215,18.812,2023-09-12 00:13:59
8216,18.812,2023-09-12 00:14:04
8217,18.812,2023-09-12 00:14:09
8218,18.812,2023-09-12 00:14:15
8219,18.812,2023-09-12 00:14:20
8220,18.812,2023-09-12 00:14:26
8221,18.812,2023-09-12 00:14:31
8222,18.812,2023-09-12 00:14:36
8223,18.812,2023-09-12 00:14:42
8224,18.812,2023-09-12 00:14:47
8225,18.812,2023-09-12 00:14:53
8226,18.812,2023-09-12 00:14:58
8227,18.812,2023-09-12 00:15:03
8228,18.812,2023-09-12 00:15:09
8229,18.812,2023-09-12 00:15:14
8230,18.812,2023-09-12 00:15:19
8231,18.812,2023-09-12 00:15:25
8232,18.812,2023-09-12 00:15:30
8233,18.812,2023-09-12 00:15:36
8234,18.812,2023-09-12 00:15:41
8235,18.812,2023-09-12 00:15:46
8236,18.812,2023-09-12 00:15:52
8237,18.812,2023-09-12 00:15:57
8238,18.812,2023-09-12 00:16:02
8239,18.812,2023-09-12 00:16:08
8240,18.812,2023-09-12 00:16:13
8241,18.812,2023-09-12 00:16:18
8242,18.812,2023-09-12 00:16:24
8243,18.812,2023-09-12 00:16:29
8244,18.812,2023-09-12 00:16:35
8245,18.812,2023-09-12 00:16:40
8246,18.812,2023-09-12 00:16:46
8247,18.812,2023-09-12 00:16:51
8248,18.812,2023-09-12 00:16:56
8249,18.812,2023-09-12 00:17:02
8250,18.812,2023-09-12 00:17:07
8251,18.812,2023-09-12 00:17:12
8252,18.812,2023-09-12 00:17:18
8253,18.812,2023-09-12 00:17:23
8254,18.812,2023-09-12 00:17:28
8255,18.812,2023-09-12 00:17:34
8256,18.812,2023-09-12 00:17:39
8257,18.812,2023-09-12 00:17:45
8258,18.812,2023-09-12 00:17:50
8259,18.812,2023-09-12 00:17:56
8260,18.812,2023-09-12 00:18:01
8261,18.812,2023-09-12 00:18:06
8262,18.812,2023-09-12 00:18:12
8263,18.812,2023-09-12 00:18:17
8264,18.812,2023-09-12 00:18:23
8265,18.812,2023-09-12 00:18:28
8266,18.812,2023-09-12 00:18:33
8267,18.812,2023-09-12 00:18:39
8268,18.812,2023-09-12 00:18:44
8269,18.812,2023-09-12 00:18:49
8270,18.812,2023-09-12 00:18:55
8271,18.812,2023-09-12 00:19:00
8272,18.812,2023-09-12 00:19:06
8273,18.812,2023-09-12 00:19:11
8274,18.812,2023-09-12 00:19:16
8275,18.812,2023-09-12 00:19:22
8276,18.812,2023-09-12 00:19:27
8277,18.812,2023-09-12 00:19:32
8278,18.812,2023-09-12 00:19:38
8279,18.812,2023-09-12 00:19:43
8280,18.812,2023-09-12 00:19:48
8281,18.812,2023-09-12 00:19:54
8282,18.812,2023-09-12 00:19:59
8283,18.812,2023-09-12 00:20:04
8284,18.812,2023-09-12 00:20:10
8285,18.812,2023-09-12 00:20:15
8286,18.812,2023-09-12 00:20:21
8287,18.812,2023-09-12 00:20:26
8288,18.812,2023-09-12 00:20:32
8289,18.812,2023-09-12 00:20:37
8290,18.812,2023-09-12 00:20:42
8291,18.812,2023-09-12 00:20:48
8292,18.75,2023-09-12 00:20:53
8293,18.812,2023-09-12 00:20:59
8294,18.812,2023-09-12 00:21:04
8295,18.812,2023-09-12 00:21:09
8296,18.812,2023-09-12 00:21:15
8297,18.812,2023-09-12 00:21:20
8298,18.812,2023-09-12 00:21:26
8299,18.812,2023-09-12 00:21:31
8300,18.812,2023-09-12 00:21:36
8301,18.75,2023-09-12 00:21:42
8302,18.812,2023-09-12 00:21:47
8303,18.812,2023-09-12 00:21:53
8304,18.812,2023-09-12 00:21:58
8305,18.812,2023-09-12 00:22:03
8306,18.812,2023-09-12 00:22:09
8307,18.812,2023-09-12 00:22:14
8308,18.75,2023-09-12 00:22:19
8309,18.812,2023-09-12 00:22:25
8310,18.812,2023-09-12 00:22:30
8311,18.75,2023-09-12 00:22:36
