,temp,datetime
8058,18.5,2023-09-12 00:00:01
8059,18.5,2023-09-12 00:00:06
8060,18.5,2023-09-12 00:00:11
8061,18.5,2023-09-12 00:00:16
8062,18.5,2023-09-12 00:00:22
8063,18.5,2023-09-12 00:00:27
8064,18.5,2023-09-12 00:00:33
8065,18.5,2023-09-12 00:00:38
8066,18.5,2023-09-12 00:00:44
8067,18.5,2023-09-12 00:00:49
8068,18.5,2023-09-12 00:00:54
8069,18.5,2023-09-12 00:01:00
8070,18.5,2023-09-12 00:01:05
8071,18.5,2023-09-12 00:01:10
8072,18.5,2023-09-12 00:01:16
8073,18.5,2023-09-12 00:01:21
8074,18.5,2023-09-12 00:01:26
8075,18.5,2023-09-12 00:01:32
8076,18.437,2023-09-12 00:01:37
8077,18.5,2023-09-12 00:01:43
8078,18.437,2023-09-12 00:01:48
8079,18.437,2023-09-12 00:01:54
8080,18.5,2023-09-12 00:01:59
8081,18.437,2023-09-12 00:02:04
8082,18.437,2023-09-12 00:02:10
8083,18.437,2023-09-12 00:02:15
8084,18.437,2023-09-12 00:02:20
8085,18.437,2023-09-12 00:02:26
8086,18.437,2023-09-12 00:02:31
8087,18.437,2023-09-12 00:02:37
8088,18.437,2023-09-12 00:02:42
8089,18.437,2023-09-12 00:02:47
8090,18.437,2023-09-12 00:02:53
8091,18.437,2023-09-12 00:02:58
8092,18.437,2023-09-12 00:03:04
8093,18.437,2023-09-12 00:03:09
8094,18.437,2023-09-12 00:03:14
8095,18.437,2023-09-12 00:03:20
8096,18.437,2023-09-12 00:03:25
8097,18.437,2023-09-12 00:03:30
8098,18.437,2023-09-12 00:03:36
8099,18.437,2023-09-12 00:03:41
8100,18.437,2023-09-12 00:03:46
8101,18.437,2023-09-12 00:03:52
8102,18.437,2023-09-12 00:03:57
8103,18.437,2023-09-12 00:04:02
8104,18.437,2023-09-12 00:04:08
8105,18.437,2023-09-12 00:04:13
8106,18.437,2023-09-12 00:04:19
8107,18.375,2023-09-12 00:04:24
8108,18.437,2023-09-12 00:04:29
8109,18.437,2023-09-12 00:04:35
8110,18.437,2023-09-12 00:04:40
8111,18.437,2023-09-12 00:04:46
8112,18.437,2023-09-12 00:04:51
8113,18.375,2023-09-12 00:04:56
8114,18.375,2023-09-12 00:05:02
8115,18.375,2023-09-12 00:05:07
8116,18.375,2023-09-12 00:05:12
8117,18.375,2023-09-12 00:05:18
8118,18.375,2023-09-12 00:05:23
8119,18.375,2023-09-12 00:05:29
8120,18.375,2023-09-12 00:05:34
8121,18.375,2023-09-12 00:05:39
8122,18.375,2023-09-12 00:05:45
8123,18.375,2023-09-12 00:05:50
8124,18.375,2023-09-12 00:05:55
8125,18.375,2023-09-12 00:06:01
8126,18.375,2023-09-12 00:06:06
8127,18.375,2023-09-12 00:06:11
8128,18.375,2023-09-12 00:06:17
8129,18.375,2023-09-12 00:06:22
8130,18.375,2023-09-12 00:06:28
8131,18.375,2023-09-12 00:06:33
8132,18.375,2023-09-12 00:06:38
8133,18.375,2023-09-12 00:06:44
8134,18.375,2023-09-12 00:06:49
8135,18.375,2023-09-12 00:06:54
8136,18.375,2023-09-12 00:07:00
8137,18.375,2023-09-12 00:07:05
8138,18.375,2023-09-12 00:07:11
8139,18.375,2023-09-12 00:07:16
8140,18.375,2023-09-12 00:07:21
8141,18.375,2023-09-12 00:07:27
8142,18.375,2023-09-12 00:07:32
8143,18.375,2023-09-12 00:07:38
8144,18.312,2023-09-12 00:07:43
8145,18.312,2023-09-12 00:07:48
8146,18.312,2023-09-12 00:07:54
8147,18.312,2023-09-12 00:07:59
8148,18.312,2023-09-12 00:08:04
8149,18.312,2023-09-12 00:08:10
8150,18.312,2023-09-12 00:08:15
8151,18.312,2023-09-12 00:08:21
8152,18.312,2023-09-12 00:08:26
8153,18.312,2023-09-12 00:08:31
8154,18.312,2023-09-12 00:08:37
8155,18.312,2023-09-12 00:08:42
8156,18.312,2023-09-12 00:08:48
8157,18.312,2023-09-12 00:08:53
8158,18.312,2023-09-12 00:08:58
8159,18.312,2023-09-12 00:09:04
8160,18.312,2023-09-12 00:09:09
8161,18.312,2023-09-12 00:09:14
8162,18.312,2023-09-12 00:09:20
8163,18.312,2023-09-12 00:09:25
8164,18.312,2023-09-12 00:09:30
8165,18.312,2023-09-12 00:09:36
8166,18.312,2023-09-12 00:09:41
8167,18.312,2023-09-12 00:09:47
8168,18.312,2023-09-12 00:09:52
8169,18.312,2023-09-12 00:09:57
8170,18.312,2023-09-12 00:10:03
8171,18.312,2023-09-12 00:10:08
8172,18.312,2023-09-12 00:10:14
8173,18.312,2023-09-12 00:10:19
8174,18.312,2023-09-12 00:10:24
8175,18.312,2023-09-12 00:10:30
8176,18.312,2023-09-12 00:10:35
8177,18.312,2023-09-12 00:10:40
8178,18.312,2023-09-12 00:10:46
8179,18.312,2023-09-12 00:10:51
8180,18.312,2023-09-12 00:10:56
8181,18.312,2023-09-12 00:11:02
8182,18.312,2023-09-12 00:11:07
8183,18.312,2023-09-12 00:11:13
8184,18.312,2023-09-12 00:11:18
8185,18.312,2023-09-12 00:11:23
8186,18.312,2023-09-12 00:11:29
8187,18.312,2023-09-12 00:11:34
8188,18.312,2023-09-12 00:11:39
8189,18.312,2023-09-12 00:11:45
8190,18.312,2023-09-12 00:11:50
8191,18.312,2023-09-12 00:11:55
8192,18.312,2023-09-12 00:12:01
8193,18.312,2023-09-12 00:12:06
8194,18.312,2023-09-12 00:12:12
8195,18.312,2023-09-12 00:12:17
8196,18.312,2023-09-12 00:12:22
8197,18.312,2023-09-12 00:12:28
8198,18.312,2023-09-12 00:12:33
8199,18.312,2023-09-12 00:12:38
8200,18.312,2023-09-12 00:12:44
8201,18.312,2023-09-12 00:12:49
8202,18.25,2023-09-12 00:12:55
8203,18.312,2023-09-12 00:13:00
8204,18.312,2023-09-12 00:13:05
8205,18.25,2023-09-12 00:13:11
8206,18.312,2023-09-12 00:13:16
8207,18.25,2023-09-12 00:13:22
8208,18.25,2023-09-12 00:13:27
8209,18.312,2023-09-12 00:13:33
8210,18.312,2023-09-12 00:13:38
8211,18.312,2023-09-12 00:13:43
8212,18.312,2023-09-12 00:13:49
8213,18.25,2023-09-12 00:13:54
8214,18.312,2023-09-12 00:14:00
8215,18.25,2023-09-12 00:14:05
8216,18.312,2023-09-12 00:14:10
8217,18.25,2023-09-12 00:14:16
8218,18.312,2023-09-12 00:14:21
8219,18.312,2023-09-12 00:14:26
8220,18.25,2023-09-12 00:14:32
8221,18.25,2023-09-12 00:14:37
8222,18.25,2023-09-12 00:14:43
8223,18.25,2023-09-12 00:14:48
8224,18.25,2023-09-12 00:14:54
8225,18.25,2023-09-12 00:14:59
8226,18.25,2023-09-12 00:15:04
8227,18.25,2023-09-12 00:15:10
8228,18.25,2023-09-12 00:15:15
8229,18.25,2023-09-12 00:15:20
8230,18.25,2023-09-12 00:15:26
8231,18.25,2023-09-12 00:15:31
8232,18.25,2023-09-12 00:15:36
8233,18.25,2023-09-12 00:15:42
8234,18.25,2023-09-12 00:15:47
8235,18.25,2023-09-12 00:15:52
8236,18.25,2023-09-12 00:15:58
8237,18.25,2023-09-12 00:16:03
8238,18.25,2023-09-12 00:16:09
8239,18.25,2023-09-12 00:16:14
8240,18.25,2023-09-12 00:16:19
8241,18.25,2023-09-12 00:16:25
8242,18.25,2023-09-12 00:16:30
8243,18.25,2023-09-12 00:16:36
8244,18.25,2023-09-12 00:16:41
8245,18.25,2023-09-12 00:16:46
8246,18.25,2023-09-12 00:16:52
8247,18.25,2023-09-12 00:16:57
8248,18.25,2023-09-12 00:17:02
8249,18.25,2023-09-12 00:17:08
8250,18.25,2023-09-12 00:17:13
8251,18.25,2023-09-12 00:17:18
8252,18.25,2023-09-12 00:17:24
8253,18.25,2023-09-12 00:17:29
8254,18.25,2023-09-12 00:17:35
8255,18.25,2023-09-12 00:17:40
8256,18.25,2023-09-12 00:17:46
8257,18.25,2023-09-12 00:17:51
8258,18.25,2023-09-12 00:17:56
8259,18.25,2023-09-12 00:18:02
8260,18.25,2023-09-12 00:18:07
8261,18.25,2023-09-12 00:18:13
8262,18.25,2023-09-12 00:18:18
8263,18.25,2023-09-12 00:18:23
8264,18.25,2023-09-12 00:18:29
8265,18.25,2023-09-12 00:18:34
8266,18.25,2023-09-12 00:18:40
8267,18.25,2023-09-12 00:18:45
8268,18.25,2023-09-12 00:18:50
8269,18.25,2023-09-12 00:18:56
8270,18.25,2023-09-12 00:19:01
8271,18.25,2023-09-12 00:19:06
8272,18.25,2023-09-12 00:19:12
8273,18.25,2023-09-12 00:19:17
8274,18.25,2023-09-12 00:19:22
8275,18.25,2023-09-12 00:19:28
8276,18.25,2023-09-12 00:19:33
8277,18.25,2023-09-12 00:19:39
8278,18.187,2023-09-12 00:19:44
8279,18.187,2023-09-12 00:19:49
8280,18.25,2023-09-12 00:19:55
8281,18.25,2023-09-12 00:20:00
8282,18.187,2023-09-12 00:20:05
8283,18.187,2023-09-12 00:20:11
8284,18.187,2023-09-12 00:20:16
8285,18.187,2023-09-12 00:20:22
8286,18.187,2023-09-12 00:20:27
8287,18.187,2023-09-12 00:20:33
8288,18.187,2023-09-12 00:20:38
8289,18.187,2023-09-12 00:20:43
8290,18.187,2023-09-12 00:20:49
8291,18.187,2023-09-12 00:20:54
8292,18.187,2023-09-12 00:21:00
8293,18.187,2023-09-12 00:21:05
8294,18.187,2023-09-12 00:21:10
8295,18.187,2023-09-12 00:21:16
8296,18.187,2023-09-12 00:21:21
8297,18.187,2023-09-12 00:21:27
8298,18.187,2023-09-12 00:21:32
8299,18.187,2023-09-12 00:21:37
8300,18.187,2023-09-12 00:21:43
8301,18.187,2023-09-12 00:21:48
8302,18.187,2023-09-12 00:21:53
8303,18.187,2023-09-12 00:21:59
8304,18.187,2023-09-12 00:22:04
8305,18.187,2023-09-12 00:22:10
8306,18.187,2023-09-12 00:22:15
8307,18.187,2023-09-12 00:22:20
8308,18.187,2023-09-12 00:22:26
8309,18.187,2023-09-12 00:22:31
8310,18.187,2023-09-12 00:22:37
8311,18.187,2023-09-12 00:22:42
8312,18.187,2023-09-12 00:22:47
8313,18.187,2023-09-12 00:22:53
8314,18.187,2023-09-12 00:22:58
8315,18.187,2023-09-12 00:23:03
8316,18.187,2023-09-12 00:23:09
8317,18.187,2023-09-12 00:23:14
8318,18.187,2023-09-12 00:23:20
8319,18.187,2023-09-12 00:23:25
8320,18.187,2023-09-12 00:23:30
8321,18.187,2023-09-12 00:23:36
8322,18.187,2023-09-12 00:23:41
8323,18.187,2023-09-12 00:23:47
8324,18.187,2023-09-12 00:23:52
8325,18.187,2023-09-12 00:23:57
8326,18.187,2023-09-12 00:24:03
8327,18.187,2023-09-12 00:24:08
8328,18.187,2023-09-12 00:24:14
8329,18.187,2023-09-12 00:24:19
8330,18.187,2023-09-12 00:24:25
8331,18.187,2023-09-12 00:24:30
8332,18.187,2023-09-12 00:24:35
8333,18.187,2023-09-12 00:24:41
8334,18.187,2023-09-12 00:24:46
8335,18.187,2023-09-12 00:24:51
8336,18.187,2023-09-12 00:24:57
8337,18.187,2023-09-12 00:25:02
8338,18.187,2023-09-12 00:25:07
8339,18.187,2023-09-12 00:25:13
8340,18.187,2023-09-12 00:25:18
